categoryA,categoryC,featureD,featureE,featureF,compositionC,unit
145,2015,24.981498121823694,14.2663922355457,0.0,0.0,18
123,2045,24.981498121823694,14.2663922355457,0.0,0.0,16
1,2080,93.6771974435832,15.047884084971097,0.0,14.0,15
79,909,93.6771974435832,15.047884084971097,0.0,14.0,1
145,1932,93.6771974435832,15.047884084971097,0.0,14.0,18
134,239,24.981498121823694,14.2663922355457,0.0,0.0,17
86,267,24.981498121823694,14.2663922355457,0.0,0.0,12
81,267,24.981498121823694,14.2663922355457,0.0,0.0,6
79,267,24.981498121823694,14.2663922355457,0.0,0.0,1
0,535,93.6771974435832,15.047884084971097,0.0,14.0,14
41,535,93.6771974435832,15.047884084971097,0.0,14.0,0
79,65,93.6771974435832,15.047884084971097,0.0,14.0,1
101,1932,93.6771974435832,15.047884084971097,0.0,14.0,12
156,1932,93.6771974435832,15.047884084971097,0.0,14.0,2
80,2169,93.6771974435832,15.047884084971097,0.0,14.0,12
41,2169,93.6771974435832,15.047884084971097,0.0,14.0,0
90,804,93.6771974435832,15.047884084971097,0.0,14.0,1
1,804,93.6771974435832,15.047884084971097,0.0,14.0,15
145,483,93.6771974435832,15.047884084971097,0.0,14.0,18
101,483,93.6771974435832,15.047884084971097,0.0,14.0,12
78,892,237.30759674834,38.767233989074136,0.0,17.7,5
134,1683,122.299437237519,30.8319059046492,0.0,26.0,17
12,0,122.299437237519,30.8319059046492,0.0,26.0,0
65,576,24.981498121823694,14.2663922355457,0.0,0.0,4
145,803,24.981498121823694,14.2663922355457,0.0,0.0,18
123,239,24.981498121823694,14.2663922355457,0.0,0.0,16
112,239,24.981498121823694,14.2663922355457,0.0,0.0,0
123,267,24.981498121823694,14.2663922355457,0.0,0.0,16
112,267,24.981498121823694,14.2663922355457,0.0,0.0,0
33,1826,137.657705257705,21.99909212365624,0.0,14.899999999999997,0
134,1826,137.657705257705,21.99909212365624,0.0,14.899999999999997,17
134,65,93.6771974435832,15.047884084971097,0.0,14.0,17
156,65,93.6771974435832,15.047884084971097,0.0,14.0,2
80,705,93.6771974435832,15.047884084971097,0.0,14.0,12
41,705,93.6771974435832,15.047884084971097,0.0,14.0,0
65,267,24.981498121823694,14.2663922355457,0.0,0.0,4
79,1826,137.657705257705,21.99909212365624,0.0,14.899999999999997,1
80,1826,137.657705257705,21.99909212365624,0.0,14.899999999999997,12
12,1742,137.657705257705,21.99909212365624,0.0,14.899999999999997,0
112,2045,24.981498121823694,14.2663922355457,0.0,0.0,0
81,60,24.981498121823694,14.2663922355457,0.0,0.0,6
79,60,24.981498121823694,14.2663922355457,0.0,0.0,1
134,60,24.981498121823694,14.2663922355457,0.0,0.0,17
112,60,24.981498121823694,14.2663922355457,0.0,0.0,0
123,576,24.981498121823694,14.2663922355457,0.0,0.0,16
12,1826,137.657705257705,21.99909212365624,0.0,14.899999999999997,0
101,0,122.299437237519,30.8319059046492,0.0,26.0,12
90,2124,122.299437237519,30.8319059046492,0.0,26.0,1
23,623,122.299437237519,30.8319059046492,0.0,26.0,3
123,623,122.299437237519,30.8319059046492,0.0,26.0,16
78,623,122.299437237519,30.8319059046492,0.0,26.0,5
79,201,122.299437237519,30.8319059046492,0.0,26.0,1
112,201,122.299437237519,30.8319059046492,0.0,26.0,0
145,1826,137.657705257705,21.99909212365624,0.0,14.899999999999997,18
101,1826,137.657705257705,21.99909212365624,0.0,14.899999999999997,12
123,65,93.6771974435832,15.047884084971097,0.0,14.0,16
75,153,93.6771974435832,15.047884084971097,0.0,14.0,0
0,153,93.6771974435832,15.047884084971097,0.0,14.0,14
1,153,93.6771974435832,15.047884084971097,0.0,14.0,15
90,705,93.6771974435832,15.047884084971097,0.0,14.0,1
156,23,237.30759674834,38.767233989074136,0.0,17.7,2
65,2009,237.30759674834,38.767233989074136,0.0,17.7,4
79,1855,237.30759674834,38.767233989074136,0.0,17.7,1
1,1764,237.30759674834,38.767233989074136,0.0,17.7,15
65,1764,237.30759674834,38.767233989074136,0.0,17.7,4
90,1775,237.30759674834,38.767233989074136,0.0,17.7,1
145,136,122.299437237519,30.8319059046492,0.0,26.0,18
49,136,122.299437237519,30.8319059046492,0.0,26.0,13
123,21,122.299437237519,30.8319059046492,0.0,26.0,16
123,15,122.299437237519,30.8319059046492,0.0,26.0,16
145,15,122.299437237519,30.8319059046492,0.0,26.0,18
49,15,122.299437237519,30.8319059046492,0.0,26.0,13
41,139,122.299437237519,30.8319059046492,0.0,26.0,0
101,1720,122.299437237519,30.8319059046492,0.0,26.0,12
41,1720,122.299437237519,30.8319059046492,0.0,26.0,0
1,1720,122.299437237519,30.8319059046492,0.0,26.0,15
145,1720,122.299437237519,30.8319059046492,0.0,26.0,18
23,2203,122.299437237519,30.8319059046492,0.0,26.0,3
134,2203,122.299437237519,30.8319059046492,0.0,26.0,17
1,136,122.299437237519,30.8319059046492,0.0,26.0,15
90,21,122.299437237519,30.8319059046492,0.0,26.0,1
1,15,122.299437237519,30.8319059046492,0.0,26.0,15
90,15,122.299437237519,30.8319059046492,0.0,26.0,1
0,139,122.299437237519,30.8319059046492,0.0,26.0,14
65,1511,274.70898193692403,26.637510770071906,0.0,28.2,4
65,530,274.70898193692403,26.637510770071906,0.0,28.2,4
65,1662,274.70898193692403,26.637510770071906,0.0,28.2,4
65,861,274.70898193692403,26.637510770071906,0.0,28.2,4
65,77,274.70898193692403,26.637510770071906,0.0,28.2,4
65,9,122.299437237519,30.8319059046492,0.0,26.0,4
79,1864,274.70898193692403,26.637510770071906,0.0,28.2,1
79,1660,274.70898193692403,26.637510770071906,0.0,28.2,1
79,14,274.70898193692403,26.637510770071906,0.0,28.2,1
123,1720,122.299437237519,30.8319059046492,0.0,26.0,16
49,1720,122.299437237519,30.8319059046492,0.0,26.0,13
33,2203,122.299437237519,30.8319059046492,0.0,26.0,0
112,2203,122.299437237519,30.8319059046492,0.0,26.0,0
90,136,122.299437237519,30.8319059046492,0.0,26.0,1
0,21,122.299437237519,30.8319059046492,0.0,26.0,14
1,21,122.299437237519,30.8319059046492,0.0,26.0,15
134,21,122.299437237519,30.8319059046492,0.0,26.0,17
0,15,122.299437237519,30.8319059046492,0.0,26.0,14
101,139,122.299437237519,30.8319059046492,0.0,26.0,12
23,139,122.299437237519,30.8319059046492,0.0,26.0,3
79,1515,274.70898193692403,26.637510770071906,0.0,28.2,1
79,1954,274.70898193692403,26.637510770071906,0.0,28.2,1
58,21,122.299437237519,30.8319059046492,0.0,26.0,11
65,1846,274.70898193692403,26.637510770071906,0.0,28.2,4
65,1788,274.70898193692403,26.637510770071906,0.0,28.2,4
65,1850,274.70898193692403,26.637510770071906,0.0,28.2,4
65,2057,274.70898193692403,26.637510770071906,0.0,28.2,4
65,1727,274.70898193692403,26.637510770071906,0.0,28.2,4
79,1737,274.70898193692403,26.637510770071906,0.0,28.2,1
123,402,122.299437237519,30.8319059046492,0.0,26.0,16
49,402,122.299437237519,30.8319059046492,0.0,26.0,13
33,1931,122.299437237519,30.8319059046492,0.0,26.0,0
12,1931,122.299437237519,30.8319059046492,0.0,26.0,0
58,1725,122.299437237519,30.8319059046492,0.0,26.0,11
12,1725,122.299437237519,30.8319059046492,0.0,26.0,0
12,1701,122.299437237519,30.8319059046492,0.0,26.0,0
112,563,18.1485472672831,14.177182135138864,0.0,13.13,0
123,563,18.1485472672831,14.177182135138864,0.0,13.13,16
12,1999,122.299437237519,30.8319059046492,0.0,26.0,0
78,1632,122.299437237519,30.8319059046492,0.0,26.0,5
1,564,122.299437237519,30.8319059046492,0.0,26.0,15
0,2077,122.299437237519,30.8319059046492,0.0,26.0,14
12,2077,122.299437237519,30.8319059046492,0.0,26.0,0
134,2134,122.299437237519,30.8319059046492,0.0,26.0,17
112,2134,122.299437237519,30.8319059046492,0.0,26.0,0
90,2134,122.299437237519,30.8319059046492,0.0,26.0,1
41,1549,122.299437237519,30.8319059046492,0.0,26.0,0
0,1549,122.299437237519,30.8319059046492,0.0,26.0,14
134,2037,122.299437237519,30.8319059046492,0.0,26.0,17
156,1725,122.299437237519,30.8319059046492,0.0,26.0,2
33,1725,122.299437237519,30.8319059046492,0.0,26.0,0
112,1725,122.299437237519,30.8319059046492,0.0,26.0,0
23,1701,122.299437237519,30.8319059046492,0.0,26.0,3
156,1701,122.299437237519,30.8319059046492,0.0,26.0,2
33,1701,122.299437237519,30.8319059046492,0.0,26.0,0
112,1701,122.299437237519,30.8319059046492,0.0,26.0,0
1,210,122.299437237519,30.8319059046492,0.0,26.0,15
134,210,122.299437237519,30.8319059046492,0.0,26.0,17
101,38,122.299437237519,30.8319059046492,0.0,26.0,12
134,1880,122.299437237519,30.8319059046492,0.0,26.0,17
156,1880,122.299437237519,30.8319059046492,0.0,26.0,2
1,567,79.8376857992225,6.458621609820218,0.0,16.72,15
134,567,79.8376857992225,6.458621609820218,0.0,16.72,17
97,659,18.1485472672831,14.177182135138864,0.0,13.13,12
23,659,18.1485472672831,14.177182135138864,0.0,13.13,3
123,659,18.1485472672831,14.177182135138864,0.0,13.13,16
78,1019,18.1485472672831,14.177182135138864,0.0,13.13,5
78,635,18.1485472672831,14.177182135138864,0.0,13.13,5
33,1037,18.1485472672831,14.177182135138864,0.0,13.13,0
78,659,18.1485472672831,14.177182135138864,0.0,13.13,5
65,1019,18.1485472672831,14.177182135138864,0.0,13.13,4
65,635,18.1485472672831,14.177182135138864,0.0,13.13,4
156,1655,18.1485472672831,14.177182135138864,0.0,13.13,2
90,1655,18.1485472672831,14.177182135138864,0.0,13.13,1
78,1655,18.1485472672831,14.177182135138864,0.0,13.13,5
23,1980,122.299437237519,30.8319059046492,0.0,26.0,3
123,1980,122.299437237519,30.8319059046492,0.0,26.0,16
112,1762,274.70898193692403,26.637510770071906,0.0,28.2,0
112,50,274.70898193692403,26.637510770071906,0.0,28.2,0
112,2179,274.70898193692403,26.637510770071906,0.0,28.2,0
78,494,274.70898193692403,26.637510770071906,0.0,28.2,5
78,1712,274.70898193692403,26.637510770071906,0.0,28.2,5
58,1210,93.6771974435832,15.047884084971097,0.0,14.0,11
41,1543,122.299437237519,30.8319059046492,0.0,26.0,0
2,1543,122.299437237519,30.8319059046492,0.0,26.0,13
65,1543,122.299437237519,30.8319059046492,0.0,26.0,4
58,1898,122.299437237519,30.8319059046492,0.0,26.0,11
0,1833,122.299437237519,30.8319059046492,0.0,26.0,14
1,1833,122.299437237519,30.8319059046492,0.0,26.0,15
0,2108,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1281,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1805,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1921,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1728,274.70898193692403,26.637510770071906,0.0,28.2,14
0,288,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1229,274.70898193692403,26.637510770071906,0.0,28.2,14
0,312,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1995,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1924,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1711,274.70898193692403,26.637510770071906,0.0,28.2,14
123,1608,274.70898193692403,26.637510770071906,0.0,28.2,16
0,1558,274.70898193692403,26.637510770071906,0.0,28.2,14
1,1978,274.70898193692403,26.637510770071906,0.0,28.2,15
1,2170,274.70898193692403,26.637510770071906,0.0,28.2,15
1,618,274.70898193692403,26.637510770071906,0.0,28.2,15
1,1340,274.70898193692403,26.637510770071906,0.0,28.2,15
1,2072,274.70898193692403,26.637510770071906,0.0,28.2,15
90,1817,274.70898193692403,26.637510770071906,0.0,28.2,1
90,1678,274.70898193692403,26.637510770071906,0.0,28.2,1
90,1871,274.70898193692403,26.637510770071906,0.0,28.2,1
90,2189,274.70898193692403,26.637510770071906,0.0,28.2,1
90,1665,274.70898193692403,26.637510770071906,0.0,28.2,1
1,1972,274.70898193692403,26.637510770071906,0.0,28.2,15
1,700,274.70898193692403,26.637510770071906,0.0,28.2,15
1,1532,274.70898193692403,26.637510770071906,0.0,28.2,15
0,1665,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1564,274.70898193692403,26.637510770071906,0.0,28.2,14
0,823,274.70898193692403,26.637510770071906,0.0,28.2,14
0,1774,274.70898193692403,26.637510770071906,0.0,28.2,14
0,2143,274.70898193692403,26.637510770071906,0.0,28.2,14
0,2048,274.70898193692403,26.637510770071906,0.0,28.2,14
12,762,122.299437237519,30.8319059046492,0.0,26.0,0
101,884,274.70898193692403,26.637510770071906,0.0,28.2,12
90,573,205.418372203713,13.359018817510336,0.0,15.4,1
80,1956,205.418372203713,13.359018817510336,0.0,15.4,12
79,1956,205.418372203713,13.359018817510336,0.0,15.4,1
1,1817,274.70898193692403,26.637510770071906,0.0,28.2,15
1,1511,274.70898193692403,26.637510770071906,0.0,28.2,15
49,2150,122.299437237519,30.8319059046492,0.0,26.0,13
33,1547,122.299437237519,30.8319059046492,0.0,26.0,0
112,1547,122.299437237519,30.8319059046492,0.0,26.0,0
1,1644,122.299437237519,30.8319059046492,0.0,26.0,15
134,133,122.299437237519,30.8319059046492,0.0,26.0,17
33,133,122.299437237519,30.8319059046492,0.0,26.0,0
23,321,122.299437237519,30.8319059046492,0.0,26.0,3
123,321,122.299437237519,30.8319059046492,0.0,26.0,16
78,321,122.299437237519,30.8319059046492,0.0,26.0,5
0,1620,122.299437237519,30.8319059046492,0.0,26.0,14
1,1620,122.299437237519,30.8319059046492,0.0,26.0,15
90,767,122.299437237519,30.8319059046492,0.0,26.0,1
12,1547,122.299437237519,30.8319059046492,0.0,26.0,0
90,1547,122.299437237519,30.8319059046492,0.0,26.0,1
80,1644,122.299437237519,30.8319059046492,0.0,26.0,12
90,1782,122.299437237519,30.8319059046492,0.0,26.0,1
80,1812,122.299437237519,30.8319059046492,0.0,26.0,12
79,762,122.299437237519,30.8319059046492,0.0,26.0,1
145,762,122.299437237519,30.8319059046492,0.0,26.0,18
49,762,122.299437237519,30.8319059046492,0.0,26.0,13
101,1396,122.299437237519,30.8319059046492,0.0,26.0,12
1,1396,122.299437237519,30.8319059046492,0.0,26.0,15
58,1759,122.299437237519,30.8319059046492,0.0,26.0,11
79,1759,122.299437237519,30.8319059046492,0.0,26.0,1
145,1759,122.299437237519,30.8319059046492,0.0,26.0,18
49,1759,122.299437237519,30.8319059046492,0.0,26.0,13
49,1812,122.299437237519,30.8319059046492,0.0,26.0,13
90,762,122.299437237519,30.8319059046492,0.0,26.0,1
33,1396,122.299437237519,30.8319059046492,0.0,26.0,0
12,1396,122.299437237519,30.8319059046492,0.0,26.0,0
112,1396,122.299437237519,30.8319059046492,0.0,26.0,0
12,1759,122.299437237519,30.8319059046492,0.0,26.0,0
101,188,122.299437237519,30.8319059046492,0.0,26.0,12
90,1749,122.299437237519,30.8319059046492,0.0,26.0,1
0,1530,122.299437237519,30.8319059046492,0.0,26.0,14
1,1530,122.299437237519,30.8319059046492,0.0,26.0,15
134,1530,122.299437237519,30.8319059046492,0.0,26.0,17
41,1644,122.299437237519,30.8319059046492,0.0,26.0,0
0,1644,122.299437237519,30.8319059046492,0.0,26.0,14
112,762,122.299437237519,30.8319059046492,0.0,26.0,0
58,1396,122.299437237519,30.8319059046492,0.0,26.0,11
90,1396,122.299437237519,30.8319059046492,0.0,26.0,1
134,1749,122.299437237519,30.8319059046492,0.0,26.0,17
112,1749,122.299437237519,30.8319059046492,0.0,26.0,0
41,1530,122.299437237519,30.8319059046492,0.0,26.0,0
156,1557,122.299437237519,30.8319059046492,0.0,26.0,2
145,1557,122.299437237519,30.8319059046492,0.0,26.0,18
12,1557,122.299437237519,30.8319059046492,0.0,26.0,0
12,321,122.299437237519,30.8319059046492,0.0,26.0,0
101,1685,122.299437237519,30.8319059046492,0.0,26.0,12
1,188,122.299437237519,30.8319059046492,0.0,26.0,15
123,188,122.299437237519,30.8319059046492,0.0,26.0,16
101,1557,122.299437237519,30.8319059046492,0.0,26.0,12
58,1530,122.299437237519,30.8319059046492,0.0,26.0,11
23,1530,122.299437237519,30.8319059046492,0.0,26.0,3
41,1557,122.299437237519,30.8319059046492,0.0,26.0,0
79,1557,122.299437237519,30.8319059046492,0.0,26.0,1
112,1557,122.299437237519,30.8319059046492,0.0,26.0,0
0,1612,122.299437237519,30.8319059046492,0.0,26.0,14
123,1530,122.299437237519,30.8319059046492,0.0,26.0,16
1,1557,122.299437237519,30.8319059046492,0.0,26.0,15
123,1557,122.299437237519,30.8319059046492,0.0,26.0,16
49,1557,122.299437237519,30.8319059046492,0.0,26.0,13
58,1612,122.299437237519,30.8319059046492,0.0,26.0,11
101,213,122.299437237519,30.8319059046492,0.0,26.0,12
23,213,122.299437237519,30.8319059046492,0.0,26.0,3
156,2178,122.299437237519,30.8319059046492,0.0,26.0,2
33,2178,122.299437237519,30.8319059046492,0.0,26.0,0
101,1984,122.299437237519,30.8319059046492,0.0,26.0,12
23,1984,122.299437237519,30.8319059046492,0.0,26.0,3
80,2114,122.299437237519,30.8319059046492,0.0,26.0,12
41,2114,122.299437237519,30.8319059046492,0.0,26.0,0
49,1749,122.299437237519,30.8319059046492,0.0,26.0,13
33,1530,122.299437237519,30.8319059046492,0.0,26.0,0
23,1612,122.299437237519,30.8319059046492,0.0,26.0,3
123,1612,122.299437237519,30.8319059046492,0.0,26.0,16
49,1612,122.299437237519,30.8319059046492,0.0,26.0,13
112,1612,122.299437237519,30.8319059046492,0.0,26.0,0
123,2178,122.299437237519,30.8319059046492,0.0,26.0,16
112,2178,122.299437237519,30.8319059046492,0.0,26.0,0
2,1753,93.6771974435832,15.047884084971097,0.0,14.0,13
81,1753,93.6771974435832,15.047884084971097,0.0,14.0,6
0,1011,122.299437237519,30.8319059046492,0.0,26.0,14
2,172,122.299437237519,30.8319059046492,0.0,26.0,13
49,172,122.299437237519,30.8319059046492,0.0,26.0,13
123,172,122.299437237519,30.8319059046492,0.0,26.0,16
79,1139,122.299437237519,30.8319059046492,0.0,26.0,1
12,1139,122.299437237519,30.8319059046492,0.0,26.0,0
112,1139,122.299437237519,30.8319059046492,0.0,26.0,0
1,361,122.299437237519,30.8319059046492,0.0,26.0,15
134,361,122.299437237519,30.8319059046492,0.0,26.0,17
101,1098,122.299437237519,30.8319059046492,0.0,26.0,12
23,1667,122.299437237519,30.8319059046492,0.0,26.0,3
134,1753,93.6771974435832,15.047884084971097,0.0,14.0,17
49,1753,93.6771974435832,15.047884084971097,0.0,14.0,13
0,1970,93.6771974435832,15.047884084971097,0.0,14.0,14
2,1970,93.6771974435832,15.047884084971097,0.0,14.0,13
81,1970,93.6771974435832,15.047884084971097,0.0,14.0,6
49,1970,93.6771974435832,15.047884084971097,0.0,14.0,13
123,970,93.6771974435832,15.047884084971097,0.0,14.0,16
78,694,122.299437237519,30.8319059046492,0.0,26.0,5
33,694,122.299437237519,30.8319059046492,0.0,26.0,0
65,694,122.299437237519,30.8319059046492,0.0,26.0,4
58,2161,122.299437237519,30.8319059046492,0.0,26.0,11
156,2161,122.299437237519,30.8319059046492,0.0,26.0,2
112,1735,122.299437237519,30.8319059046492,0.0,26.0,0
79,1569,122.299437237519,30.8319059046492,0.0,26.0,1
156,1569,122.299437237519,30.8319059046492,0.0,26.0,2
112,1569,122.299437237519,30.8319059046492,0.0,26.0,0
90,198,122.299437237519,30.8319059046492,0.0,26.0,1
80,2158,122.299437237519,30.8319059046492,0.0,26.0,12
58,2158,122.299437237519,30.8319059046492,0.0,26.0,11
23,2158,122.299437237519,30.8319059046492,0.0,26.0,3
41,2158,122.299437237519,30.8319059046492,0.0,26.0,0
78,2158,122.299437237519,30.8319059046492,0.0,26.0,5
90,613,122.299437237519,30.8319059046492,0.0,26.0,1
134,91,122.299437237519,30.8319059046492,0.0,26.0,17
2,1600,122.299437237519,30.8319059046492,0.0,26.0,13
49,1600,122.299437237519,30.8319059046492,0.0,26.0,13
1,2176,122.299437237519,30.8319059046492,0.0,26.0,15
134,2176,122.299437237519,30.8319059046492,0.0,26.0,17
78,1743,122.299437237519,30.8319059046492,0.0,26.0,5
156,1743,122.299437237519,30.8319059046492,0.0,26.0,2
33,1743,122.299437237519,30.8319059046492,0.0,26.0,0
101,313,122.299437237519,30.8319059046492,0.0,26.0,12
23,313,122.299437237519,30.8319059046492,0.0,26.0,3
2,87,122.299437237519,30.8319059046492,0.0,26.0,13
33,87,122.299437237519,30.8319059046492,0.0,26.0,0
78,1139,122.299437237519,30.8319059046492,0.0,26.0,5
112,2183,93.6771974435832,15.047884084971097,0.0,14.0,0
123,2183,93.6771974435832,15.047884084971097,0.0,14.0,16
79,2066,93.6771974435832,15.047884084971097,0.0,14.0,1
90,2066,93.6771974435832,15.047884084971097,0.0,14.0,1
156,32,93.6771974435832,15.047884084971097,0.0,14.0,2
80,1546,93.6771974435832,15.047884084971097,0.0,14.0,12
80,1702,93.6771974435832,15.047884084971097,0.0,14.0,12
2,1702,93.6771974435832,15.047884084971097,0.0,14.0,13
145,1667,122.299437237519,30.8319059046492,0.0,26.0,18
12,1667,122.299437237519,30.8319059046492,0.0,26.0,0
112,1667,122.299437237519,30.8319059046492,0.0,26.0,0
41,1604,122.299437237519,30.8319059046492,0.0,26.0,0
79,1604,122.299437237519,30.8319059046492,0.0,26.0,1
41,1475,122.299437237519,30.8319059046492,0.0,26.0,0
79,1475,122.299437237519,30.8319059046492,0.0,26.0,1
23,30,122.299437237519,30.8319059046492,0.0,26.0,3
156,30,122.299437237519,30.8319059046492,0.0,26.0,2
101,1702,93.6771974435832,15.047884084971097,0.0,14.0,12
12,1724,93.6771974435832,15.047884084971097,0.0,14.0,0
33,1667,122.299437237519,30.8319059046492,0.0,26.0,0
123,1667,122.299437237519,30.8319059046492,0.0,26.0,16
2,1604,122.299437237519,30.8319059046492,0.0,26.0,13
