categoryA,featureA,compositionA,compositionC,compositionD,compositionG,compositionH,compositionJ,unit,result,water_quality
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0024706788970892,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0334019126328429,Poor
catA_6,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_7,0.8174525579658486,Good
catA_6,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_7,0.7479580405336594,Good
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0037028713429248,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0246286590662141,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0312396393666186,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0079399081954605,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0302295628456701,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0004208246442029,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0040989387777272,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.0832515894119606,Poor
catA_7,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_8,0.6246411077370791,Good
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.000297106062269,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0024267833391669,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.000358965353236,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0033601680084004,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0948819809743135,Poor
catA_17,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_12,0.2496953385281606,Good
catA_17,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_12,0.2757752298473226,Good
catA_17,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_12,0.8104130018901421,Good
catA_17,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_12,0.1566323743177742,Standar
catA_17,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_12,0.3751794261993307,Good
catA_17,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_12,0.4022139552848482,Good
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0008680434021701,Poor
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0104165208260413,Poor
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0021701085054252,Poor
catA_6,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_7,0.7628543300403977,Good
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0258538866291935,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0155619668156678,Poor
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0149726797484657,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0035935176758837,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0159020972772364,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0003342211490384,Poor
catA_7,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_8,0.637084012690021,Good
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.01846983570062,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0530009853366795,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.1673405275641651,Standar
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0015400770038501,Poor
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0008120406020301,Poor
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,4.961617527248672e-05,Poor
catA_17,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_12,0.6471902552851693,Good
catA_17,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_12,0.1668246558317582,Standar
catA_17,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_12,0.2878808491823852,Good
catA_17,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_12,0.3791482819343496,Good
catA_17,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_12,0.1081245889218065,Standar
catA_2,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0014000700035001,Poor
catA_6,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_7,0.7784295753131679,Good
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0187154000466854,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0482445639821198,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0610206833851049,Poor
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.0013733332166572,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0630623532085764,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0239511478142283,Poor
catA_5,18927.0,0.0,13.13,0.0,0.73,1.45,37.83,unit_0,0.0172649443139631,Poor
catA_6,18927.0,0.0,13.13,0.0,0.73,1.45,37.83,unit_7,0.4304579556641885,Good
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.067949390105311,Poor
catA_19,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_13,0.3984121132894904,Good
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0005012426980816,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0466706569884853,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0836575498143798,Poor
catA_7,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_8,0.4714876121237942,Good
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0811652397908932,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0109438851942597,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.020885430714448,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0175843964889282,Poor
catA_7,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_8,0.5075203984317709,Good
catA_9,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_10,0.5150214592274678,Good
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0450728085461019,Poor
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.043363891203879,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.0030869337989099,Poor
catA_9,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_10,0.3458510729613733,Good
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0095645427683915,Poor
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0087984847336919,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,7.440871230136956e-05,Poor
catA_7,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_8,0.6036934772488015,Good
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0152354680005905,Poor
catA_7,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_8,0.6200247899995377,Good
catA_9,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_10,0.5845493562231759,Good
catA_1,6194.875,0.4,16.72,12.14,0.0,12.73,13.57,unit_6,4.146392029171088e-05,Poor
catA_7,6194.875,0.4,16.72,12.14,0.0,12.73,13.57,unit_8,0.5629566507233651,Good
catA_36,18927.0,0.0,13.13,0.0,0.73,1.45,37.83,unit_3,0.0270229442683961,Poor
catA_12,18927.0,0.0,13.13,0.0,0.73,1.45,37.83,unit_11,0.0389815128560024,Poor
catA_6,18927.0,0.0,13.13,0.0,0.73,1.45,37.83,unit_7,0.6272193366602167,Good
catA_19,18927.0,0.0,13.13,0.0,0.73,1.45,37.83,unit_13,0.1437430882321053,Standar
catA_19,18927.0,0.0,13.13,0.0,0.73,1.45,37.83,unit_13,0.0341615580247754,Poor
catA_13,18927.0,0.0,13.13,0.0,0.73,1.45,37.83,unit_0,0.0073793469202212,Poor
catA_19,18927.0,0.0,13.13,0.0,0.73,1.45,37.83,unit_13,0.1659474814059891,Standar
catA_17,18927.0,0.0,13.13,0.0,0.73,1.45,37.83,unit_12,0.5531482795782223,Good
catA_17,18927.0,0.0,13.13,0.0,0.73,1.45,37.83,unit_12,0.280974958957685,Good
catA_9,18927.0,0.0,13.13,0.0,0.73,1.45,37.83,unit_10,0.0,Poor
catA_3,18927.0,0.0,13.13,0.0,0.73,1.45,37.83,unit_1,0.0011200560028001,Poor
catA_19,18927.0,0.0,13.13,0.0,0.73,1.45,37.83,unit_13,0.0356081891090673,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.118380321730291,Standar
catA_6,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_7,0.9492514512679504,Good
catA_5,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_0,0.0284657928630956,Poor
catA_5,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_0,0.0014001060686415,Poor
catA_5,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_0,0.0018183195696643,Poor
catA_19,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_13,0.0915249721980428,Poor
catA_19,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_13,0.1451990124497009,Standar
catA_16,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_2,0.0002480851292685,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0302295628456701,Poor
catA_10,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0028597371806807,Poor
catA_17,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_12,0.3151660214601757,Good
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.0002407609160484,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.041725513693534,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,8.306930572324053e-05,Poor
catA_0,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_5,0.001972386891054,Poor
catA_0,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_5,0.003009928255093,Poor
catA_0,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_5,0.0057108295837023,Poor
catA_0,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_5,0.0936995131975199,Poor
catA_0,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_5,0.1235788223206377,Standar
catA_0,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_5,0.0445868692648361,Poor
catA_0,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_5,0.0367429624446412,Poor
catA_0,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_5,0.0108585404782993,Poor
catA_0,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_5,0.0012007007971656,Poor
catA_0,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_5,0.035639545438441,Poor
catA_0,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_5,0.0338609031000885,Poor
catA_6,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_7,0.6075126455511425,Good
catA_0,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_5,0.1059759096545615,Standar
catA_1,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_6,0.0003707362284905,Poor
catA_1,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_6,0.0007926925938121,Poor
catA_1,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_6,2.4390541348065217e-05,Poor
catA_1,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_6,0.0007634239441944,Poor
catA_1,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_6,2.4390541348065217e-05,Poor
catA_3,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0148827441372068,Poor
catA_3,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0150647532376618,Poor
catA_3,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0190829541477073,Poor
catA_3,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0011620581029051,Poor
catA_3,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_1,0.0008680434021701,Poor
catA_1,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_6,0.000302442712716,Poor
catA_1,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_6,0.0001780509518408,Poor
catA_1,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_6,0.0003000036585812,Poor
catA_0,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_5,0.0009701360496014,Poor
catA_0,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_5,0.0024405744906997,Poor
catA_0,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_5,0.0014618506643046,Poor
catA_0,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_5,0.0013253939769707,Poor
catA_0,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_5,0.0029958120460584,Poor
catA_0,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_5,0.0016688883968113,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1354990529585574,Standar
catA_4,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_3,0.0221899880180313,Poor
catA_3,297760.25,0.0,15.4,0.0,3.8,11.6,22.8,unit_1,0.0265779488974448,Poor
catA_20,297760.25,0.0,15.4,0.0,3.8,11.6,22.8,unit_3,0.0933414243093202,Poor
catA_2,297760.25,0.0,15.4,0.0,3.8,11.6,22.8,unit_1,0.0039143577178858,Poor
catA_1,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_6,0.0005195185307137,Poor
catA_1,325435.125,0.0,28.2,2.7,7.6,20.2,18.9,unit_6,0.0005707386675447,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0171623775395427,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1412643382074399,Standar
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1383768467308129,Standar
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.000482686374224,Poor
catA_7,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_8,0.5801558560945691,Good
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0660807636942192,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.0437195972915386,Poor
catA_6,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_7,0.416118409885596,Good
catA_19,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_13,0.4895467738887735,Good
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.1337521389016828,Standar
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0005074281393675,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0225411270563528,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.162115917872566,Standar
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0227277563878193,Poor
catA_20,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.07302821084145,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0093804690234511,Poor
catA_20,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.1471547115916106,Standar
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0080607210360518,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0024266683867112,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0354185623609863,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0099426307459376,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0005940340735862,Poor
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,6.202048489724321e-05,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0159949597479873,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.003042768004454,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0261647689229476,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0348049272841821,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.008260413020651,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0863389650731115,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0987950602318357,Poor
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0831372073641942,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.2290794757178574,Good
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.010943983438104,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0061603080154007,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0602619783170947,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0004208246442029,Poor
catA_7,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_8,0.6415385726631742,Good
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0097734676869459,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.1643878415589016,Standar
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1279227214182892,Standar
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.0001417624753421,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.013394007700385,Poor
catA_7,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_8,0.6253627962243498,Good
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0419816652776725,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0216430638684748,Poor
catA_9,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_10,0.5236051502145922,Good
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0017225613275123,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0335558754451094,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0868702174407152,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0238185401224289,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0001733850412809,Poor
catA_6,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_7,0.6716603863258312,Good
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0175244016740423,Poor
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.0003189668985529,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.1521691812015781,Standar
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0302295628456701,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0044286454322716,Poor
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0184031820592469,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0070478463224092,Poor
catA_6,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_7,0.7194486879179822,Good
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0001733850412809,Poor
catA_6,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_7,0.6422514173201619,Good
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0060321786459568,Poor
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,8.860114837886426e-05,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0132328656131231,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.0354400101079134,Poor
catA_9,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_10,0.5343347639484978,Good
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.008727752102432,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0100856762259201,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.0292181873524732,Poor
catA_20,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.1002078820067909,Standar
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0150768997651337,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0210521237264141,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0794326842942647,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.033468105512833,Poor
catA_6,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_7,0.7593848660759751,Good
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0057429886646841,Poor
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0097352223653307,Poor
catA_6,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_7,0.914478731710629,Good
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0081384953405561,Poor
catA_10,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_4,0.0025081378853255,Poor
catA_21,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_14,0.0033120454609285,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0896580425509299,Poor
catA_10,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0060376119370303,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0050300428314914,Poor
catA_6,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_7,0.6462368876667678,Good
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0124618550927546,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0549790135616334,Poor
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0236002424426092,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0002940109025719,Poor
catA_7,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_8,0.5910433979283932,Good
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0530529987537379,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.1215390446873151,Standar
catA_7,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_8,0.5666758350137995,Good
catA_15,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_4,0.0096185592725893,Poor
catA_0,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_5,0.0011607048715677,Poor
catA_10,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_4,0.0025081378853255,Poor
catA_21,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_14,0.0033120454609285,Poor
catA_15,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_4,0.0094033110720912,Poor
catA_6,-40055.25,0.0,14.0,0.0,2.0,9.0,15.0,unit_7,0.7453915877380588,Good
catA_19,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_13,0.195006179933647,Standar
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0504350329570421,Poor
catA_17,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_12,0.1140827472703758,Standar
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.0002516292177328,Poor
catA_9,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_10,0.4849785407725322,Good
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.04489370406849,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0066075323766188,Poor
catA_9,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_10,0.335424034334764,Good
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0272363663913932,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0093104655232761,Poor
catA_20,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.121665562311387,Standar
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.000109275234026,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.0261312535535633,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0266939313584362,Poor
catA_19,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_13,0.1565428305025417,Standar
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0095438151907595,Poor
catA_7,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_8,0.5165415045226537,Good
catA_10,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.1235161906763254,Standar
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0577141335587917,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0007177526555201,Poor
catA_7,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_8,0.5092312978628004,Good
catA_19,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_13,0.2479330522676794,Good
catA_9,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_10,0.5668798283261802,Good
