categoryA,categoryC,featureD,featureE,featureF,compositionC,unit,result,water_quality
catA_1,catC_746,237.30759674834,38.767233989074136,0.0,17.7,unit_6,0.0008719618531933,Very Poor
catA_13,catC_206,237.30759674834,38.767233989074136,0.0,17.7,unit_0,0.1968930979619668,Very Poor
catA_11,catC_206,237.30759674834,38.767233989074136,0.0,17.7,unit_0,0.2673687400560648,Poor
catA_4,catC_486,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0532871449612216,Very Poor
catA_1,catC_486,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0026477883876632,Very Poor
catA_5,catC_1,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0836660353057049,Very Poor
catA_7,catC_1,122.299437237519,30.8319059046492,0.0,26.0,unit_8,0.4946108845430937,Standard
catA_0,catC_91,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.1248095204782993,Very Poor
catA_17,catC_624,137.657705257705,21.99909212365624,0.0,14.899999999999997,unit_12,0.2806702873301248,Poor
catA_16,catC_624,137.657705257705,21.99909212365624,0.0,14.899999999999997,unit_2,0.0010431446708,Very Poor
catA_6,catC_1825,24.981498121823694,14.2663922355457,0.0,0.0,unit_7,0.3753606952507043,Poor
catA_14,catC_1512,24.981498121823694,14.2663922355457,0.0,0.0,unit_0,0.0308356693688915,Very Poor
catA_2,catC_1512,24.981498121823694,14.2663922355457,0.0,0.0,unit_1,0.0005600280014,Very Poor
catA_26,catC_1144,24.981498121823694,14.2663922355457,0.0,0.0,unit_3,0.1418644492585942,Very Poor
catA_14,catC_1144,24.981498121823694,14.2663922355457,0.0,0.0,unit_0,0.009379498446852,Very Poor
catA_2,catC_1144,24.981498121823694,14.2663922355457,0.0,0.0,unit_1,0.0002800140007,Very Poor
catA_17,catC_929,24.981498121823694,14.2663922355457,0.0,0.0,unit_12,0.280974958957685,Poor
catA_18,catC_206,237.30759674834,38.767233989074136,0.0,17.7,unit_0,0.0689082506250473,Very Poor
catA_5,catC_206,237.30759674834,38.767233989074136,0.0,17.7,unit_0,0.0696501250094704,Very Poor
catA_1,catC_1,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.001348726203978,Very Poor
catA_3,catC_1,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0350951347567378,Very Poor
catA_16,catC_91,122.299437237519,30.8319059046492,0.0,26.0,unit_2,0.0009557190965647,Very Poor
catA_2,catC_91,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.015698004900245,Very Poor
catA_2,catC_171,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0091495834791739,Very Poor
catA_3,catC_1825,24.981498121823694,14.2663922355457,0.0,0.0,unit_1,0.0011200560028001,Very Poor
catA_11,catC_1144,24.981498121823694,14.2663922355457,0.0,0.0,unit_0,0.01356163345708,Very Poor
catA_21,catC_833,24.981498121823694,14.2663922355457,0.0,0.0,unit_14,0.0018630255717723,Very Poor
catA_7,catC_833,24.981498121823694,14.2663922355457,0.0,0.0,unit_8,0.4245156459264387,Standard
catA_2,catC_959,93.6771974435832,15.047884084971097,0.0,14.0,unit_1,0.1089954497724886,Very Poor
catA_3,catC_959,93.6771974435832,15.047884084971097,0.0,14.0,unit_1,0.0139726986349317,Very Poor
catA_18,catC_959,93.6771974435832,15.047884084971097,0.0,14.0,unit_0,0.0142253201000075,Very Poor
catA_20,catC_1949,93.6771974435832,15.047884084971097,0.0,14.0,unit_3,0.108076327543765,Very Poor
catA_21,catC_2173,93.6771974435832,15.047884084971097,0.0,14.0,unit_14,0.0033120454609285,Very Poor
catA_14,catC_206,237.30759674834,38.767233989074136,0.0,17.7,unit_0,0.1961512235775437,Very Poor
catA_0,catC_206,237.30759674834,38.767233989074136,0.0,17.7,unit_5,0.0445456969884853,Very Poor
catA_17,catC_206,237.30759674834,38.767233989074136,0.0,17.7,unit_12,0.4302640564622335,Standard
catA_16,catC_486,122.299437237519,30.8319059046492,0.0,26.0,unit_2,0.0004465540832646,Very Poor
catA_15,catC_1,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0074081085455537,Very Poor
catA_15,catC_423,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.1020224180040801,Very Poor
catA_2,catC_308,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0053804410220511,Very Poor
catA_8,catC_308,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0011504654304977,Very Poor
catA_15,catC_308,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0224604899652016,Very Poor
catA_6,catC_308,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.6892351563295653,Good
catA_9,catC_718,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.4628025751072961,Standard
catA_6,catC_1006,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.7887938350816446,Good
catA_2,catC_450,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.007063227161358,Very Poor
catA_15,catC_450,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0126902479124928,Very Poor
catA_6,catC_450,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.7887972298604752,Good
catA_16,catC_1461,122.299437237519,30.8319059046492,0.0,26.0,unit_2,0.000354407783195,Very Poor
catA_12,catC_2063,18.1485472672831,14.177182135138864,0.0,13.13,unit_11,0.0074660724438752,Very Poor
catA_19,catC_2063,18.1485472672831,14.177182135138864,0.0,13.13,unit_13,0.1098541287842413,Very Poor
catA_11,catC_2063,18.1485472672831,14.177182135138864,0.0,13.13,unit_0,0.0168558224107886,Very Poor
catA_36,catC_2811,18.1485472672831,14.177182135138864,0.0,13.13,unit_3,0.0232463925347871,Very Poor
catA_15,catC_927,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0165137324593551,Very Poor
catA_16,catC_78,122.299437237519,30.8319059046492,0.0,26.0,unit_2,0.0001860635811448,Very Poor
catA_7,catC_78,122.299437237519,30.8319059046492,0.0,26.0,unit_8,0.5146228085789102,Standard
catA_1,catC_629,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0018064903230527,Very Poor
catA_1,catC_1031,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0002105011036719,Very Poor
catA_11,catC_636,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0333913175240548,Very Poor
catA_6,catC_78,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.7188002851614214,Good
catA_0,catC_177,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.0105895561151461,Very Poor
catA_10,catC_177,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0502684821974745,Very Poor
catA_8,catC_177,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0024486736419002,Very Poor
catA_15,catC_177,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0313187561538149,Very Poor
catA_3,catC_177,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0018434301715085,Very Poor
catA_20,catC_165,93.6771974435832,15.047884084971097,0.0,14.0,unit_3,0.2761603455201514,Poor
catA_14,catC_165,93.6771974435832,15.047884084971097,0.0,14.0,unit_0,0.0049761345556481,Very Poor
catA_2,catC_165,93.6771974435832,15.047884084971097,0.0,14.0,unit_1,0.1429331466573329,Very Poor
catA_5,catC_165,93.6771974435832,15.047884084971097,0.0,14.0,unit_0,0.03293885900447,Very Poor
catA_9,catC_335,93.6771974435832,15.047884084971097,0.0,14.0,unit_10,0.6706008583690987,Good
catA_5,catC_423,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.4619622698689294,Standard
catA_6,catC_423,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.5292120718335199,Standard
catA_9,catC_408,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.4527896995708154,Standard
catA_15,catC_408,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0546571924232306,Very Poor
catA_5,catC_408,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.4414879915145086,Standard
catA_6,catC_408,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.5275656041008929,Standard
catA_12,catC_174,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.0947616887107241,Very Poor
catA_15,catC_174,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.043127585358024,Very Poor
catA_5,catC_174,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.2941744071520569,Poor
catA_6,catC_174,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.5904335132566113,Standard
catA_12,catC_238,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.0706884867419783,Very Poor
catA_10,catC_68,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0460145829532412,Very Poor
catA_13,catC_68,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0538001363739677,Very Poor
catA_12,catC_308,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.12110830973863,Very Poor
catA_9,catC_308,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.4170257510729613,Standard
catA_5,catC_308,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0565864080612167,Very Poor
catA_13,catC_923,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1973034320781877,Very Poor
catA_7,catC_1496,122.299437237519,30.8319059046492,0.0,26.0,unit_8,0.522607420687213,Standard
catA_0,catC_687,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.1162649791496899,Very Poor
catA_13,catC_687,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1619589362830517,Very Poor
catA_2,catC_423,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0035339446972348,Very Poor
catA_18,catC_423,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0236061519812106,Very Poor
catA_11,catC_1756,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.2043269944692779,Poor
catA_19,catC_923,122.299437237519,30.8319059046492,0.0,26.0,unit_13,0.5132969249021898,Standard
catA_11,catC_923,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.2223207818774149,Poor
catA_4,catC_1496,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0259643081528885,Very Poor
catA_11,catC_1496,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.2520975831502386,Poor
catA_19,catC_687,122.299437237519,30.8319059046492,0.0,26.0,unit_13,0.3212388366236187,Poor
catA_11,catC_687,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1876875520872793,Very Poor
catA_0,catC_423,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.3576326262178918,Poor
catA_10,catC_423,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.4337857072416946,Standard
catA_11,catC_423,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.4875975452685808,Standard
catA_10,catC_408,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.1866967869804293,Very Poor
catA_19,catC_238,122.299437237519,30.8319059046492,0.0,26.0,unit_13,0.4732837906071204,Standard
catA_15,catC_238,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0912310031922423,Very Poor
catA_5,catC_238,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.3113054019243882,Poor
catA_6,catC_238,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.5626981702142103,Standard
catA_16,catC_840,122.299437237519,30.8319059046492,0.0,26.0,unit_2,9.081620366899936e-05,Very Poor
catA_7,catC_840,122.299437237519,30.8319059046492,0.0,26.0,unit_8,0.5853401924432122,Standard
catA_4,catC_2294,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0152354680005905,Very Poor
catA_2,catC_1171,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0020110605530276,Very Poor
catA_7,catC_1171,122.299437237519,30.8319059046492,0.0,26.0,unit_8,0.5460934037858907,Standard
catA_18,catC_1171,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0257258580195469,Very Poor
catA_14,catC_1074,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0158345329191605,Very Poor
catA_13,catC_522,93.6771974435832,15.047884084971097,0.0,14.0,unit_0,0.0302204712478218,Very Poor
catA_22,catC_341,93.6771974435832,15.047884084971097,0.0,14.0,unit_15,0.4330276312682042,Standard
catA_6,catC_1884,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.798788063957633,Good
catA_4,catC_2562,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0105148298320121,Very Poor
catA_1,catC_68,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0003094769448407,Very Poor
catA_14,catC_1567,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_2,catC_1567,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0015351627581379,Very Poor
catA_16,catC_1567,122.299437237519,30.8319059046492,0.0,26.0,unit_2,6.202048489724321e-05,Very Poor
catA_9,catC_2370,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.5329055793991416,Standard
catA_14,catC_68,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.019117599818168,Very Poor
catA_16,catC_68,122.299437237519,30.8319059046492,0.0,26.0,unit_2,0.0004075691101583,Very Poor
catA_9,catC_68,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.5914163090128755,Standard
catA_11,catC_308,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0717390711417531,Very Poor
catA_3,catC_308,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0059269583479173,Very Poor
catA_0,catC_1659,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.1267130912666076,Very Poor
catA_18,catC_1659,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0282496249715887,Very Poor
catA_14,catC_1756,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0229057655883021,Very Poor
catA_2,catC_1756,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0020110605530276,Very Poor
catA_14,catC_923,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0261888627926358,Very Poor
catA_2,catC_923,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0087688624431221,Very Poor
catA_14,catC_1496,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0263151147814228,Very Poor
catA_2,catC_1496,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.002734434721736,Very Poor
catA_14,catC_687,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0355329949238578,Very Poor
catA_2,catC_687,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0155837591879593,Very Poor
catA_1,catC_423,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0006868230100367,Very Poor
catA_7,catC_423,122.299437237519,30.8319059046492,0.0,26.0,unit_8,0.5372278340069196,Standard
catA_7,catC_408,122.299437237519,30.8319059046492,0.0,26.0,unit_8,0.5288288731636839,Standard
catA_19,catC_408,122.299437237519,30.8319059046492,0.0,26.0,unit_13,0.4317218007614173,Standard
catA_13,catC_408,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.4450518978710508,Standard
catA_7,catC_174,122.299437237519,30.8319059046492,0.0,26.0,unit_8,0.5412195179158233,Standard
catA_19,catC_174,122.299437237519,30.8319059046492,0.0,26.0,unit_13,0.4423066795944476,Standard
catA_9,catC_174,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.4699570815450643,Standard
catA_13,catC_174,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.296070005303432,Poor
catA_1,catC_238,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0006002195148721,Very Poor
catA_13,catC_238,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.3130631108417304,Poor
catA_19,catC_840,122.299437237519,30.8319059046492,0.0,26.0,unit_13,0.4805107506063769,Standard
catA_16,catC_420,122.299437237519,30.8319059046492,0.0,26.0,unit_2,0.0007206326205563,Very Poor
catA_16,catC_2384,122.299437237519,30.8319059046492,0.0,26.0,unit_2,9.450772621332688e-05,Very Poor
catA_4,catC_1163,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0182395432432339,Very Poor
catA_20,catC_1163,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.1980543892114217,Very Poor
catA_12,catC_1163,122.299437237519,30.8319059046492,0.0,26.0,unit_11,0.1979706640784281,Very Poor
catA_14,catC_1163,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0131828168800666,Very Poor
catA_16,catC_1683,122.299437237519,30.8319059046492,0.0,26.0,unit_2,0.000109275234026,Very Poor
catA_3,catC_970,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0333450472523626,Very Poor
catA_10,catC_106,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.1267728971754158,Very Poor
catA_15,catC_106,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0751864538003991,Very Poor
catA_6,catC_106,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.6796958278168178,Good
catA_0,catC_106,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.0161677172772364,Very Poor
catA_9,catC_2670,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.5541502145922746,Standard
catA_3,catC_1254,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0045268883444172,Very Poor
catA_15,catC_718,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0554395046341887,Very Poor
catA_5,catC_718,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1001900143950299,Very Poor
catA_9,catC_687,122.299437237519,30.8319059046492,0.0,26.0,unit_10,0.433832618025751,Standard
catA_8,catC_687,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0219658073233163,Very Poor
catA_15,catC_687,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0179872164873993,Very Poor
catA_18,catC_687,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.025652882794151,Very Poor
catA_14,catC_423,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.025557481627396,Very Poor
catA_13,catC_423,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.4640351541783468,Standard
catA_4,catC_408,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0251060009407047,Very Poor
catA_14,catC_408,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0265676793696492,Very Poor
catA_4,catC_174,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0228172389286952,Very Poor
catA_14,catC_804,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0302295628456701,Very Poor
catA_2,catC_804,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0044286454322716,Very Poor
catA_1,catC_970,122.299437237519,30.8319059046492,0.0,26.0,unit_6,0.0004703130525982,Very Poor
catA_2,catC_106,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0010630703535176,Very Poor
catA_11,catC_106,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0558512008485491,Very Poor
catA_5,catC_106,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0406985377680127,Very Poor
catA_16,catC_106,122.299437237519,30.8319059046492,0.0,26.0,unit_2,0.000124042033021,Very Poor
catA_13,catC_106,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0236774301083415,Very Poor
catA_6,catC_106,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.8628203822520968,Very Good
catA_8,catC_651,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0023826646659831,Very Poor
catA_15,catC_651,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0140653199240254,Very Poor
catA_14,catC_174,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0323760890976589,Very Poor
catA_4,catC_238,122.299437237519,30.8319059046492,0.0,26.0,unit_3,0.0215297781104195,Very Poor
catA_14,catC_238,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0306083794226835,Very Poor
catA_8,catC_238,122.299437237519,30.8319059046492,0.0,26.0,unit_9,0.0037688871084918,Very Poor
catA_14,catC_840,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0192438821122812,Very Poor
catA_0,catC_840,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.1647863891939769,Very Poor
catA_10,catC_840,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.1121021942407278,Very Poor
catA_0,catC_1171,122.299437237519,30.8319059046492,0.0,26.0,unit_5,0.1072778946678476,Very Poor
catA_10,catC_1171,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.1390051554170443,Very Poor
catA_11,catC_1171,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.1588471853928327,Very Poor
catA_16,catC_1074,122.299437237519,30.8319059046492,0.0,26.0,unit_2,0.0002303646869475,Very Poor
catA_2,catC_408,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.007702835141757,Very Poor
catA_3,catC_408,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0195309765488274,Very Poor
catA_2,catC_174,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0071127196359817,Very Poor
catA_2,catC_238,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0056088764438221,Very Poor
catA_7,catC_238,122.299437237519,30.8319059046492,0.0,26.0,unit_8,0.5346353547599741,Standard
catA_2,catC_840,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0042763598179908,Very Poor
catA_15,catC_970,122.299437237519,30.8319059046492,0.0,26.0,unit_4,0.0065897241840851,Very Poor
catA_6,catC_970,122.299437237519,30.8319059046492,0.0,26.0,unit_7,0.8529449706351631,Very Good
catA_13,catC_106,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0412876733085839,Very Poor
catA_5,catC_106,122.299437237519,30.8319059046492,0.0,26.0,unit_0,0.0213596181528903,Very Poor
catA_3,catC_106,122.299437237519,30.8319059046492,0.0,26.0,unit_1,0.0045268883444172,Very Poor
